CAA_ID,agua_leg,surface_id,GW_ID
"3799",Aguas interiores,"2739","45"
"3799",Aguas interiores,"2889","45"
"3799",Aguas interiores,"2752","43"
"3799",Aguas interiores,"2619","45"
"3800",Zonas humidas interiores,"267","44"
"3800",Zonas humidas interiores,"267","46"
"3800",Aguas interiores,"3874","44"
"3800",Zonas humidas interiores,"267","44"
"3800",Zonas humidas interiores,"267","46"
"3800",Zonas humidas interiores,"268","44"
"3800",Zonas humidas interiores,"268","46"
"3800",Aguas interiores,"3871","44"
"3815",Zonas humidas interiores,"259","44"
"3815",Zonas humidas interiores,"259","46"
"3815",Zonas humidas interiores,"260","44"
"3815",Zonas humidas interiores,"260","46"
"3815",Zonas humidas interiores,"261","44"
"3815",Zonas humidas interiores,"261","46"
"3815",Zonas humidas interiores,"263","44"
"3815",Zonas humidas interiores,"263","46"
"3815",Zonas humidas interiores,"264","44"
"3815",Zonas humidas interiores,"264","45"
"3815",Zonas humidas interiores,"264","46"
"3815",Zonas humidas interiores,"267","44"
"3815",Zonas humidas interiores,"267","46"
"3815",Aguas interiores,"3778","44"
"3815",Aguas interiores,"3778","46"
"3815",Aguas interiores,"3786","44"
"3815",Aguas interiores,"3786","46"
"3815",Aguas interiores,"3789","44"
"3815",Aguas interiores,"3789","46"
"3815",Aguas interiores,"3791","44"
"3815",Aguas interiores,"3791","46"
"3815",Aguas interiores,"3799","44"
"3815",Aguas interiores,"3799","46"
"3815",Aguas interiores,"3845","44"
"3815",Aguas interiores,"3845","46"
"3815",Aguas interiores,"3847","44"
"3815",Aguas interiores,"3847","46"
"3863",Aguas interiores,"3912","85"
"3863",Aguas interiores,"3912","85"
"3863",Aguas interiores,"3912","85"
"3868",Aguas interiores,"3912","85"
"3220",Zonas humidas interiores,"273","85"
"3880",Zonas humidas interiores,"238","29"
"3880",Zonas humidas interiores,"238","44"
"3880",Aguas interiores,"3812","33"
"3880",Aguas interiores,"3812","44"
"3884",Zonas humidas interiores,"223","44"
"3884",Zonas humidas interiores,"224","44"
"3884",Aguas interiores,"3742","44"
"3884",Aguas interiores,"3779","44"
"3884",Aguas interiores,"3793","44"
"3893",Aguas interiores,"3071","45"
"3893",Aguas interiores,"3071","46"
"3893",Aguas interiores,"3111","45"
"3893",Aguas interiores,"3111","46"
"3794",Aguas interiores,"3076","45"
"3894",Zonas humidas interiores,"186","45"
"3894",Zonas humidas interiores,"186","46"
"3894",Zonas humidas interiores,"187","45"
"3894",Zonas humidas interiores,"187","46"
"3894",Zonas humidas interiores,"190","45"
"3894",Zonas humidas interiores,"190","46"
"3894",Zonas humidas interiores,"192","45"
"3894",Zonas humidas interiores,"192","46"
"3894",Zonas humidas interiores,"198","45"
"3894",Zonas humidas interiores,"198","46"
"3894",Zonas humidas interiores,"206","45"
"3894",Zonas humidas interiores,"206","46"
"3894",Zonas humidas interiores,"208","44"
"3894",Zonas humidas interiores,"208","45"
"3894",Zonas humidas interiores,"208","46"
"3894",Aguas interiores,"3222","45"
"3894",Aguas interiores,"3222","46"
"3894",Aguas interiores,"3241","45"
"3894",Aguas interiores,"3247","45"
"3894",Aguas interiores,"3252","45"
"3894",Aguas interiores,"3335","45"
"3894",Aguas interiores,"3335","46"
"3894",Aguas interiores,"3350","45"
"3894",Aguas interiores,"3350","46"
"3909",Zonas humidas interiores,"223","44"
"3909",Aguas interiores,"3601","44"
"3909",Aguas interiores,"3614","44"
"3909",Aguas interiores,"3721","44"
"3909",Aguas interiores,"3744","44"
"3909",Aguas interiores,"3751","44"
"3909",Aguas interiores,"3751","46"
"3909",Aguas interiores,"3759","44"
"3909",Aguas interiores,"3797","44"
"3909",Aguas interiores,"3819","44"
"3909",Aguas interiores,"3838","44"
"3909",Aguas interiores,"3846","44"
"3920",Aguas interiores,"3879","85"
"3920",Aguas interiores,"3888","85"
"3920",Aguas interiores,"3905","85"
"3939",Aguas interiores,"3923","38"
"3939",Aguas interiores,"3927","35"
"3939",Aguas interiores,"3927","38"
"3946",Aguas interiores,"3881","44"
"3946",Aguas interiores,"3882","44"
"3946",Aguas interiores,"3883","44"
"3946",Aguas interiores,"3886","44"
"3946",Aguas interiores,"3887","44"
"3946",Aguas interiores,"3894","44"
"3946",Aguas interiores,"3903","44"
"3946",Aguas interiores,"3903","85"
"3946",Aguas interiores,"3913","44"
"3946",Aguas interiores,"3918","44"
"3946",Aguas interiores,"3920","44"
"3946",Aguas interiores,"3923","38"
"3946",Aguas interiores,"3923","44"
"3946",Aguas interiores,"3924","85"
"3946",Aguas interiores,"3881","44"
"3946",Aguas interiores,"3882","44"
"3946",Aguas interiores,"3886","44"
"3946",Aguas interiores,"3887","44"
"3952",Zonas humidas interiores,"259","44"
"3952",Zonas humidas interiores,"259","46"
"3952",Aguas interiores,"3868","44"
"3952",Aguas interiores,"3874","44"
"3952",Aguas interiores,"3877","44"
"3952",Aguas interiores,"3881","44"
"3952",Aguas interiores,"3882","44"
"3952",Aguas interiores,"3886","44"
"3952",Aguas interiores,"3887","44"
"3952",Aguas interiores,"3889","44"
"3952",Aguas interiores,"3908","29"
"3952",Aguas interiores,"3908","44"
"3952",Aguas interiores,"3909","29"
"3952",Aguas interiores,"3909","44"
"3958",Zonas humidas interiores,"270","43"
"3958",Zonas humidas interiores,"270","85"
"3960",Zonas humidas interiores,"264","44"
"3960",Zonas humidas interiores,"264","46"
"3960",Zonas humidas interiores,"267","44"
"3960",Zonas humidas interiores,"267","46"
"3960",Zonas humidas interiores,"268","44"
"3960",Zonas humidas interiores,"268","46"
"3960",Aguas interiores,"3871","44"
"3960",Aguas interiores,"3877","44"
"3960",Aguas interiores,"3881","44"
"3960",Aguas interiores,"3882","44"
"3960",Aguas interiores,"3886","44"
"3960",Aguas interiores,"3887","44"
"3946",Aguas interiores,"3881","44"
"3946",Aguas interiores,"3882","44"
"3946",Aguas interiores,"3886","44"
"3946",Aguas interiores,"3887","44"
"3960",Zonas humidas interiores,"263","43"
"3960",Zonas humidas interiores,"263","44"
"3960",Zonas humidas interiores,"263","45"
"3960",Zonas humidas interiores,"263","46"
"3960",Zonas humidas interiores,"264","43"
"3960",Zonas humidas interiores,"264","44"
"3960",Zonas humidas interiores,"264","45"
"3960",Zonas humidas interiores,"264","46"
"3960",Zonas humidas interiores,"265","43"
"3960",Zonas humidas interiores,"265","45"
"3960",Zonas humidas interiores,"265","46"
"3980",Aguas interiores,"2172","45"
"3980",Aguas interiores,"2175","45"
"3981",Aguas interiores,"2172","45"
"3981",Aguas interiores,"2175","45"
"3981",Aguas interiores,"2172","45"
"3982",Aguas interiores,"2138","45"
"4032",Zonas humidas interiores,"124","39"
"4032",Zonas humidas interiores,"125","12"
"4032",Zonas humidas interiores,"126","12"
"4032",Zonas humidas interiores,"126","45"
"4032",Zonas humidas interiores,"129","45"
"4032",Zonas humidas interiores,"130","39"
"4032",Zonas humidas interiores,"130","45"
"4032",Zonas humidas interiores,"131","39"
"4032",Zonas humidas interiores,"131","45"
"4032",Zonas humidas interiores,"132","39"
"4032",Zonas humidas interiores,"132","45"
"4032",Zonas humidas interiores,"133","39"
"4032",Zonas humidas interiores,"133","45"
"4032",Aguas de transicao - leito de cheia,"347","12"
"4032",Aguas de transicao - leito de cheia,"347","45"
"4032",Aguas de transicao - leito de cheia,"349","12"
"4032",Aguas de transicao - leito de cheia,"350","12"
"4032",Aguas de transicao - leito de cheia,"350","45"
"4032",Aguas de transicao - leito de cheia,"351","12"
"4032",Aguas de transicao - leito de cheia,"351","45"
"4032",Aguas de transicao - leito de cheia,"353","12"
"4032",Aguas de transicao - leito de cheia,"353","45"
"4032",Aguas de transicao - leito de cheia,"354","12"
"4032",Aguas de transicao - leito de cheia,"354","45"
"4032",Aguas de transicao - leito de cheia,"356","45"
"4032",Aguas de transicao - leito de cheia,"358","45"
"4032",Aguas de transicao - leito de cheia,"362","45"
"4032",Aguas de transicao - leito de cheia,"363","45"
"4032",Aguas de transicao - leito de cheia,"364","45"
"4032",Aguas de transicao - leito de cheia,"365","45"
"4032",Aguas de transicao - leito de cheia,"366","45"
"4032",Aguas de transicao - leito de cheia,"370","45"
"4032",Zonas humidas litorais,"506","12"
"4032",Zonas humidas litorais,"506","45"
"4032",Zonas humidas litorais,"507","12"
"4032",Zonas humidas litorais,"508","12"
"4032",Zonas humidas litorais,"508","45"
"4032",Zonas humidas litorais,"509","12"
"4032",Zonas humidas litorais,"509","45"
"4032",Zonas humidas litorais,"510","12"
"4032",Zonas humidas litorais,"510","45"
"4032",Zonas humidas litorais,"511","12"
"4032",Zonas humidas litorais,"511","45"
"4032",Zonas humidas litorais,"512","12"
"4032",Zonas humidas litorais,"512","45"
"4032",Zonas humidas litorais,"513","12"
"4032",Zonas humidas litorais,"513","45"
"4032",Zonas humidas litorais,"514","45"
"4032",Zonas humidas litorais,"515","12"
"4032",Zonas humidas litorais,"515","45"
"4032",Zonas humidas litorais,"516","12"
"4032",Zonas humidas litorais,"516","45"
"4032",Zonas humidas litorais,"517","45"
"4032",Zonas humidas litorais,"518","45"
"4032",Zonas humidas litorais,"519","45"
"4032",Zonas humidas litorais,"521","45"
"4032",Zonas humidas litorais,"524","45"
"4032",Zonas humidas litorais,"527","45"
"4032",Zonas humidas litorais,"528","45"
"4032",Zonas humidas litorais,"531","45"
"4032",Zonas humidas litorais,"537","45"
"4032",Zonas humidas litorais,"538","45"
"4032",Zonas humidas litorais,"543","45"
"4032",Zonas humidas litorais,"546","45"
"4032",Zonas humidas litorais,"547","45"
"4032",Zonas humidas litorais,"554","45"
"4032",Zonas humidas litorais,"557","45"
"4032",Zonas humidas litorais,"563","45"
"4032",Zonas humidas litorais,"575","45"
"4032",Zonas humidas litorais,"577","45"
"4032",Zonas humidas litorais,"579","45"
"4032",Zonas humidas litorais,"584","45"
"4032",Aguas interiores,"1744","39"
"4032",Aguas interiores,"1754","39"
"4032",Aguas interiores,"1757","39"
"4032",Aguas interiores,"1760","39"
"4032",Aguas interiores,"1764","39"
"4032",Aguas interiores,"1767","39"
"4032",Aguas interiores,"1770","39"
"4032",Aguas interiores,"1787","39"
"4032",Aguas interiores,"1788","12"
"4032",Aguas interiores,"1788","39"
"4032",Aguas interiores,"1793","39"
"4032",Aguas interiores,"1809","39"
"4032",Aguas interiores,"1813","12"
"4032",Aguas interiores,"1813","45"
"4032",Aguas interiores,"1815","39"
"4032",Aguas interiores,"1816","39"
"4032",Aguas interiores,"1820","39"
"4032",Aguas interiores,"1827","12"
"4032",Aguas interiores,"1830","12"
"4032",Aguas interiores,"1831","39"
"4032",Aguas interiores,"1834","39"
"4032",Aguas interiores,"1835","39"
"4032",Aguas interiores,"1838","39"
"4032",Aguas interiores,"1839","39"
"4032",Aguas interiores,"1840","12"
"4032",Aguas interiores,"1840","39"
"4032",Aguas interiores,"1843","39"
"4032",Aguas interiores,"1845","39"
"4032",Aguas interiores,"1846","12"
"4032",Aguas interiores,"1847","39"
"4032",Aguas interiores,"1860","45"
"4032",Aguas interiores,"1863","39"
"4032",Aguas interiores,"1864","39"
"4032",Aguas interiores,"1865","12"
"4032",Aguas interiores,"1865","39"
"4032",Aguas interiores,"1871","39"
"4032",Aguas interiores,"1874","39"
"4032",Aguas interiores,"1876","39"
"4032",Aguas interiores,"1883","45"
"4032",Aguas interiores,"1885","39"
"4032",Aguas interiores,"1887","39"
"4032",Aguas interiores,"1888","39"
"4032",Aguas interiores,"1896","39"
"4032",Aguas interiores,"1897","39"
"4032",Aguas interiores,"1898","45"
"4032",Aguas interiores,"1899","39"
"4032",Aguas interiores,"1915","39"
"4032",Aguas interiores,"1917","12"
"4032",Aguas interiores,"1920","39"
"4032",Aguas interiores,"1927","12"
"4032",Aguas interiores,"1946","39"
"4032",Aguas interiores,"1948","39"
"4032",Aguas interiores,"1952","12"
"4032",Aguas interiores,"1952","45"
"4032",Aguas interiores,"1973","39"
"4032",Aguas interiores,"1983","12"
"4032",Aguas interiores,"1988","45"
"4032",Aguas interiores,"1989","39"
"4032",Aguas interiores,"2003","39"
"4032",Aguas interiores,"2012","45"
"4032",Aguas interiores,"2014","45"
"4032",Aguas interiores,"2015","45"
"4032",Aguas interiores,"2016","12"
"4032",Aguas interiores,"2016","39"
"4032",Aguas interiores,"2017","45"
"4032",Aguas interiores,"2025","12"
"4032",Aguas interiores,"2025","39"
"4032",Aguas interiores,"2028","39"
"4032",Aguas interiores,"2030","45"
"4032",Aguas interiores,"2032","39"
"4032",Aguas interiores,"2037","45"
"4032",Aguas interiores,"2038","39"
"4032",Aguas interiores,"2043","45"
"4032",Aguas interiores,"2049","45"
"4032",Aguas interiores,"2050","39"
"4032",Aguas interiores,"2053","39"
"4032",Aguas interiores,"2064","39"
"4032",Aguas interiores,"2066","39"
"4032",Aguas interiores,"2082","39"
"4032",Aguas interiores,"2087","39"
"4032",Aguas interiores,"2089","39"
"4032",Aguas interiores,"2094","39"
"4032",Aguas interiores,"2104","39"
"4032",Aguas interiores,"2124","12"
"4032",Aguas interiores,"2124","39"
"4032",Aguas interiores,"2125","39"
"4032",Aguas interiores,"2135","39"
"4032",Aguas interiores,"2152","12"
"4032",Aguas interiores,"2096","39"
"4032",Aguas interiores,"2145","39"
"4032",Aguas interiores,"2153","39"
"4032",Aguas interiores,"2092","39"
"4032",Aguas interiores,"2022","39"
"4032",Aguas interiores,"2039","39"
"4032",Aguas interiores,"2056","39"
"4032",Aguas interiores,"2058","39"
"4034",Zonas humidas interiores,"136","45"
"4034",Zonas humidas litorais,"662","45"
"4034",Zonas humidas litorais,"664","45"
"4034",Aguas interiores,"2415","45"
"4034",Aguas interiores,"2416","45"
"4034",Aguas interiores,"2465","45"
"4034",Aguas interiores,"2472","45"
"4034",Aguas interiores,"2522","45"
"4034",Aguas interiores,"2524","45"
"4034",Aguas interiores,"2532","45"
"4034",Aguas interiores,"2555","45"
"4034",Aguas interiores,"2579","45"
"3709",Zonas humidas litorais,"664","45"
"4034",Zonas humidas litorais,"662","45"
"4034",Zonas humidas litorais,"663","45"
"4062",Aguas interiores,"1772","45"
"4019",Aguas interiores,"1769","45"
"4019",Aguas interiores,"1772","45"
"4101",Aguas interiores,"1538","41"
"4103",Aguas interiores,"1530","41"
"4103",Aguas interiores,"1531","41"
"4103",Aguas interiores,"1533","41"
"4103",Aguas interiores,"1534","41"
"4103",Aguas interiores,"1538","41"
"4103",Aguas interiores,"1563","41"
"4103",Aguas interiores,"1572","41"
"4103",Aguas interiores,"1594","41"
"4103",Aguas interiores,"1607","12"
"4103",Aguas interiores,"1607","41"
"4103",Aguas interiores,"1610","41"
"4103",Aguas interiores,"1611","12"
"4103",Aguas interiores,"1616","12"
"4103",Aguas interiores,"1626","41"
"4103",Aguas interiores,"1643","41"
"4103",Aguas interiores,"1645","12"
"4103",Aguas interiores,"1655","41"
"4103",Aguas interiores,"1667","12"
"4103",Aguas interiores,"1667","45"
"4103",Aguas interiores,"1670","12"
"4103",Aguas interiores,"1670","45"
"4103",Aguas interiores,"1689","45"
"4103",Aguas interiores,"1735","45"
"4103",Aguas interiores,"1737","45"
"4103",Aguas interiores,"1741","45"
"4103",Aguas interiores,"1607","12"
"4103",Aguas interiores,"1616","12"
"4106",Aguas de transicao,"49","45"
"4106",Aguas de transicao,"52","45"
"4106",Aguas de transicao,"53","45"
"4106",Zonas humidas interiores,"135","45"
"4106",Zonas humidas litorais,"637","45"
"4106",Zonas humidas litorais,"639","45"
"4106",Zonas humidas litorais,"643","45"
"4106",Zonas humidas litorais,"644","45"
"4106",Zonas humidas litorais,"645","45"
"4106",Zonas humidas litorais,"647","45"
"4106",Zonas humidas litorais,"650","45"
"4106",Zonas humidas litorais,"654","45"
"4119",Zonas humidas interiores,"137","45"
"4119",Zonas humidas interiores,"138","45"
"4119",Aguas interiores,"2429","45"
"4119",Aguas interiores,"2440","45"
"4119",Aguas interiores,"2450","45"
"4119",Aguas interiores,"2453","45"
"4119",Aguas interiores,"2454","45"
"4119",Aguas interiores,"2469","45"
"4119",Aguas interiores,"2473","45"
"4119",Aguas interiores,"2476","45"
"4119",Aguas interiores,"2479","45"
"4119",Aguas interiores,"2504","45"
"4119",Aguas interiores,"2509","45"
"4119",Aguas interiores,"2520","45"
"4119",Aguas interiores,"2526","45"
"4119",Aguas interiores,"2538","45"
"4119",Aguas interiores,"2549","45"
"4119",Aguas interiores,"2557","45"
"4119",Aguas interiores,"2562","45"
"4119",Aguas interiores,"2568","45"
"4119",Aguas interiores,"2578","45"
"4119",Aguas interiores,"2594","45"
"4119",Aguas interiores,"2599","45"
"4119",Aguas interiores,"2681","45"
"4119",Aguas interiores,"2693","45"
"4119",Aguas interiores,"2713","45"
"4119",Aguas interiores,"2758","45"
"4119",Aguas interiores,"2759","45"
"4119",Aguas interiores,"2594","45"
"4119",Zonas humidas litorais,"660","45"
"4119",Zonas humidas litorais,"661","45"
"4119",Aguas interiores,"2471","45"
"4119",Zonas humidas litorais,"654","45"
"4119",Zonas humidas litorais,"656","45"
"4119",Zonas humidas litorais,"658","45"
"4119",Aguas interiores,"2397","45"
"4119",Aguas interiores,"2403","45"
"4119",Aguas interiores,"2416","45"
"4131",Aguas interiores,"2172","45"
"4131",Aguas interiores,"2175","45"
"4132",Aguas interiores,"2172","45"
"4132",Aguas interiores,"2175","45"
"4137",Aguas de transicao,"27","45"
"4137",Aguas de transicao,"28","45"
"4137",Aguas de transicao,"32","45"
"4137",Aguas de transicao,"35","45"
"4137",Zonas humidas interiores,"136","45"
"4137",Zonas humidas interiores,"137","45"
"4137",Zonas humidas interiores,"138","45"
"4137",Aguas interiores,"2206","45"
"4137",Aguas interiores,"2209","45"
"4137",Aguas interiores,"2213","45"
"4137",Aguas interiores,"2217","45"
"4137",Aguas interiores,"2220","45"
"4137",Aguas interiores,"2226","45"
"4137",Aguas interiores,"2234","45"
"4137",Aguas interiores,"2242","45"
"4137",Aguas interiores,"2253","45"
"4137",Aguas interiores,"2266","45"
"4137",Aguas interiores,"2368","45"
"4137",Aguas interiores,"2375","45"
"4137",Aguas interiores,"2383","45"
"4137",Aguas interiores,"2440","45"
"4137",Aguas interiores,"2440","45"
"4137",Aguas interiores,"2415","45"
"4137",Aguas interiores,"2416","45"
"4137",Aguas interiores,"2319","45"
"4170",Zonas humidas litorais,"503","66"
"4170",Zonas humidas litorais,"505","66"
"4177",Aguas interiores,"1465","66"
"4179",Aguas interiores,"1374","41"
"4179",Aguas interiores,"1538","41"
"4179",Aguas interiores,"1572","41"
"4179",Aguas interiores,"1142","93"
"4179",Aguas interiores,"1236","41"
"4179",Aguas interiores,"1251","41"
"4179",Aguas interiores,"1251","41"
"4179",Aguas interiores,"1263","12"
"4179",Aguas interiores,"1270","13"
"4179",Aguas interiores,"1285","13"
"4179",Aguas interiores,"1285","13"
"4179",Aguas interiores,"1142","93"
"4179",Aguas interiores,"1161","93"
"4179",Aguas interiores,"1164","93"
"4179",Aguas interiores,"1169","93"
"4179",Aguas interiores,"1191","41"
"4179",Aguas interiores,"1192","41"
"4179",Aguas interiores,"1201","41"
"4179",Aguas interiores,"1214","41"
"4179",Aguas interiores,"1232","41"
"4179",Aguas interiores,"1236","41"
"4179",Aguas interiores,"1242","41"
"4179",Aguas interiores,"1251","41"
"4179",Aguas interiores,"1284","13"
"4179",Aguas interiores,"1285","13"
"4179",Aguas interiores,"1289","13"
"4179",Aguas interiores,"1290","13"
"4179",Aguas interiores,"1307","13"
"4179",Aguas interiores,"1308","41"
"4179",Aguas interiores,"1311","41"
"4179",Aguas interiores,"1315","41"
"4179",Aguas interiores,"1331","13"
"4179",Aguas interiores,"1332","13"
"4179",Aguas interiores,"1342","13"
"4179",Aguas interiores,"1349","41"
"4179",Aguas interiores,"1371","13"
"4179",Aguas interiores,"1374","41"
"4179",Aguas interiores,"1380","13"
"4179",Aguas interiores,"1392","13"
"4179",Aguas interiores,"1393","41"
"4179",Aguas interiores,"1404","13"
"4179",Aguas interiores,"1406","13"
"4179",Aguas interiores,"1406","41"
"4179",Aguas interiores,"1408","13"
"4179",Aguas interiores,"1415","13"
"4179",Aguas interiores,"1418","41"
"4179",Aguas interiores,"1420","13"
"4179",Aguas interiores,"1420","41"
"4179",Aguas interiores,"1426","13"
"4179",Aguas interiores,"1431","13"
"4179",Aguas interiores,"1432","13"
"4179",Aguas interiores,"1435","13"
"4179",Aguas interiores,"1441","13"
"4179",Aguas interiores,"1443","13"
"4179",Aguas interiores,"1443","41"
"4179",Aguas interiores,"1445","13"
"4179",Aguas interiores,"1448","13"
"4179",Aguas interiores,"1449","41"
"4179",Aguas interiores,"1451","13"
"4179",Aguas interiores,"1453","13"
"4179",Aguas interiores,"1457","13"
"4179",Aguas interiores,"1458","13"
"4179",Aguas interiores,"1462","41"
"4179",Aguas interiores,"1464","13"
"4179",Aguas interiores,"1473","13"
"4179",Aguas interiores,"1476","41"
"4179",Aguas interiores,"1483","41"
"4179",Aguas interiores,"1495","41"
"4179",Aguas interiores,"1499","41"
"4179",Aguas interiores,"1507","41"
"4179",Aguas interiores,"1520","41"
"4179",Aguas interiores,"1524","41"
"4179",Aguas interiores,"1528","41"
"4179",Aguas interiores,"1530","41"
"4179",Aguas interiores,"1538","41"
"4184",Aguas interiores,"2308","45"
"4210",Aguas interiores,"2171","45"
"4210",Aguas interiores,"2163","45"
"4210",Aguas interiores,"2168","45"
"4210",Aguas interiores,"2171","45"
"4210",Aguas interiores,"2168","45"
"4224",Aguas de transicao,"30","45"
"4224",Aguas de transicao,"31","45"
"4224",Aguas de transicao,"32","45"
"4224",Aguas de transicao,"33","45"
"4224",Zonas humidas litorais,"627","45"
"4244",Zonas humidas interiores,"118","41"
"4244",Aguas interiores,"1247","41"
"4244",Aguas interiores,"1251","41"
"4244",Aguas interiores,"1293","41"
"4244",Aguas marinhas e costeiras,"4758","41"
"4244",Aguas marinhas e costeiras,"4759","41"
"4244",Aguas marinhas e costeiras,"4760","41"
"4244",Aguas marinhas e costeiras,"4762","41"
"4244",Aguas interiores,"1374","41"
"4293",Aguas interiores,"4714","5"
"4315",Zonas humidas litorais,"804","1"
"4315",Aguas interiores,"4708","1"
"4315",Aguas marinhas e costeiras,"4796","1"
"4282",Aguas interiores,"4714","5"
"4418",Aguas interiores,"4714","5"
"4437",Zonas humidas litorais,"803","5"
"4437",Aguas interiores,"4697","5"
"4437",Aguas interiores,"4698","5"
"4440",Aguas interiores,"4680","5"
"685",Aguas de transicao,"104","5"
"4473",Aguas de transicao,"104","5"
"4485",Zonas humidas litorais,"801","5"
"4485",Zonas humidas litorais,"802","5"
"4485",Zonas humidas litorais,"803","5"
"4438",Zonas humidas litorais,"803","5"
"4487",Zonas humidas litorais,"782","5"
"4487",Zonas humidas litorais,"783","5"
"4487",Zonas humidas litorais,"784","5"
"4487",Zonas humidas litorais,"785","5"
"4487",Zonas humidas litorais,"786","5"
"4487",Zonas humidas litorais,"787","5"
"4487",Zonas humidas litorais,"788","5"
"4487",Zonas humidas litorais,"789","5"
"4487",Zonas humidas litorais,"790","5"
"4487",Zonas humidas litorais,"799","5"
"4487",Zonas humidas litorais,"801","5"
"4487",Zonas humidas litorais,"802","5"
"4487",Zonas humidas litorais,"803","5"
"695",Aguas de transicao,"104","5"
"4492",Aguas de transicao,"104","5"
"4492",Aguas de transicao,"104","52"
"4492",Aguas de transicao,"104","5"
"4493",Aguas de transicao,"104","5"
"4493",Aguas de transicao,"104","52"
"4493",Aguas de transicao,"104","5"
"4294",Zonas humidas litorais,"807","1"
"4294",Zonas humidas litorais,"809","1"
"4502",Zonas humidas litorais,"809","1"
"4518",Aguas interiores,"4724","1"
"4536",Aguas interiores,"4590","3"
"4561",Aguas interiores,"4672","3"
"4577",Aguas interiores,"4661","3"
"4577",Aguas interiores,"4670","3"
"4577",Aguas interiores,"4675","3"
"4577",Aguas interiores,"4676","3"
"4577",Aguas interiores,"4681","3"
"4577",Aguas interiores,"4684","3"
"4577",Aguas interiores,"4686","3"
"4577",Aguas interiores,"4686","48"
"4577",Aguas interiores,"4687","3"
"4577",Aguas interiores,"4687","48"
"4577",Aguas interiores,"4689","3"
"4577",Aguas interiores,"4689","48"
"4577",Aguas interiores,"4690","3"
"4577",Aguas interiores,"4690","48"
"4577",Aguas interiores,"4694","3"
"4577",Aguas interiores,"4694","48"
"4577",Aguas interiores,"4695","48"
"4577",Aguas interiores,"4696","48"
"4577",Aguas interiores,"4699","48"
"4577",Aguas interiores,"4706","3"
"4577",Aguas interiores,"4716","3"
"4577",Aguas interiores,"4719","3"
"4582",Aguas interiores,"4635","3"
"4595",Aguas interiores,"4635","3"
"4647",Aguas interiores,"4717","54"
"735",Aguas interiores,"4651","3"
"4674",Zonas humidas interiores,"342","3"
"4675",Aguas interiores,"4567","3"
"4675",Aguas interiores,"4567","3"
"4680",Aguas interiores,"4635","3"
"730",Aguas interiores,"4635","3"
"4696",Aguas interiores,"4627","3"
"4697",Aguas interiores,"4635","3"
"4697",Aguas interiores,"4635","3"
"4712",Aguas interiores,"4590","3"
"4712",Aguas interiores,"4590","3"
"4712",Aguas interiores,"4590","3"
"4716",Aguas interiores,"4567","3"
"4716",Aguas interiores,"4567","3"
"4716",Aguas interiores,"4567","3"
"4731",Aguas interiores,"4665","3"
"4767",Aguas interiores,"4632","3"
"4767",Aguas interiores,"4634","3"
"4773",Aguas interiores,"4646","3"
"4794",Aguas interiores,"4567","3"
"4794",Aguas interiores,"4584","3"
"4794",Aguas interiores,"4588","3"
"4794",Aguas interiores,"4581","3"
"4794",Aguas interiores,"4567","3"
"4800",Aguas interiores,"4545","3"
"4802",Aguas interiores,"4322","7"
"4824",Aguas interiores,"4513","3"
"4824",Aguas interiores,"4517","3"
"4824",Aguas interiores,"4521","3"
"4827",Aguas interiores,"4508","3"
"4827",Aguas interiores,"4511","3"
"4853",Aguas interiores,"4515","3"
"4853",Aguas interiores,"4516","3"
"4853",Aguas interiores,"4517","3"
"4854",Aguas interiores,"4515","3"
"4858",Aguas interiores,"4503","3"
"4858",Aguas interiores,"4504","3"
"4887",Aguas interiores,"4539","3"
"4887",Aguas interiores,"4539","3"
"4891",Aguas interiores,"4546","3"
"4899",Aguas interiores,"4547","3"
"4899",Aguas interiores,"4551","3"
"2485",Aguas interiores,"4371","7"
"4930",Aguas interiores,"4540","3"
"4930",Aguas interiores,"4540","3"
"4930",Aguas interiores,"4526","3"
"4984",Aguas interiores,"4339","7"
"4984",Aguas interiores,"4339","7"
"1825",Aguas interiores,"4339","7"
"4988",Aguas interiores,"4343","7"
"355",Aguas interiores,"4452","6"
"5000",Aguas interiores,"4452","6"
"5022",Aguas interiores,"4458","6"
"5022",Aguas interiores,"4460","6"
"5022",Aguas interiores,"4456","6"
"5022",Aguas interiores,"4460","6"
"5022",Aguas interiores,"4456","6"
"5023",Aguas interiores,"4454","6"
"5027",Aguas interiores,"4442","6"
"5028",Aguas interiores,"4436","6"
"5040",Aguas interiores,"4427","7"
"5041",Aguas interiores,"4416","7"
"5050",Aguas interiores,"4525","3"
"5052",Aguas interiores,"4522","3"
"5052",Aguas interiores,"4525","3"
"4871",Aguas interiores,"4546","3"
"5063",Aguas interiores,"4546","3"
"4891",Aguas interiores,"4546","3"
"5064",Aguas interiores,"4322","7"
"5087",Aguas interiores,"4542","3"
"5087",Aguas interiores,"4548","3"
"5088",Aguas interiores,"4513","3"
"5088",Aguas interiores,"4517","3"
"5088",Aguas interiores,"4513","3"
"5088",Aguas interiores,"4517","3"
"5088",Aguas interiores,"4513","3"
"5088",Aguas interiores,"4521","3"
"5092",Aguas interiores,"4505","3"
"4831",Aguas interiores,"4503","3"
"4831",Aguas interiores,"4505","3"
"5116",Aguas interiores,"4458","6"
"4993",Aguas interiores,"4458","6"
"5118",Aguas interiores,"4461","6"
"5124",Aguas interiores,"4515","3"
